city,station,datetime_local,pollutant,value
Kuwait City,Sharq,2025-06-12 03:00:00,pm25,12.5
Kuwait City,Sharq,2025-06-12 03:00:00,o3,105.7
Kuwait City,Sharq,2025-06-12 04:00:00,pm25,32.1
Kuwait City,Sharq,2025-06-12 04:00:00,o3,78.6
Kuwait City,Sharq,2025-06-12 05:00:00,pm25,9.2
Kuwait City,Sharq,2025-06-12 05:00:00,o3,48.7
Kuwait City,Sharq,2025-06-12 06:00:00,pm25,34.3
Kuwait City,Sharq,2025-06-12 06:00:00,o3,100.3
Kuwait City,Sharq,2025-06-12 07:00:00,pm25,22.1
Kuwait City,Sharq,2025-06-12 07:00:00,o3,90.9
Kuwait City,Sharq,2025-06-12 08:00:00,pm25,42.4
Kuwait City,Sharq,2025-06-12 08:00:00,o3,34.8
Kuwait City,Sharq,2025-06-12 09:00:00,pm25,23.3
Kuwait City,Sharq,2025-06-12 09:00:00,o3,45.2
Kuwait City,Sharq,2025-06-12 10:00:00,pm25,31.0
Kuwait City,Sharq,2025-06-12 10:00:00,o3,79.0
Kuwait City,Sharq,2025-06-12 11:00:00,pm25,30.5
Kuwait City,Sharq,2025-06-12 11:00:00,o3,45.8
Kuwait City,Sharq,2025-06-12 12:00:00,pm25,44.2
Kuwait City,Sharq,2025-06-12 12:00:00,o3,74.7
Kuwait City,Sharq,2025-06-12 13:00:00,pm25,35.0
Kuwait City,Sharq,2025-06-12 13:00:00,o3,72.1
Kuwait City,Sharq,2025-06-12 14:00:00,pm25,19.5
Kuwait City,Sharq,2025-06-12 14:00:00,o3,82.8
Kuwait City,Sharq,2025-06-12 15:00:00,pm25,28.2
Kuwait City,Sharq,2025-06-12 15:00:00,o3,55.9
Kuwait City,Sharq,2025-06-12 16:00:00,pm25,15.8
Kuwait City,Sharq,2025-06-12 16:00:00,o3,75.7
Kuwait City,Sharq,2025-06-12 17:00:00,pm25,39.3
Kuwait City,Sharq,2025-06-12 17:00:00,o3,53.9
Kuwait City,Sharq,2025-06-12 18:00:00,pm25,52.7
Kuwait City,Sharq,2025-06-12 18:00:00,o3,96.9
Kuwait City,Sharq,2025-06-12 19:00:00,pm25,13.7
Kuwait City,Sharq,2025-06-12 19:00:00,o3,84.1
Kuwait City,Sharq,2025-06-12 20:00:00,pm25,28.5
Kuwait City,Sharq,2025-06-12 20:00:00,o3,110.0
Kuwait City,Sharq,2025-06-12 21:00:00,pm25,19.7
Kuwait City,Sharq,2025-06-12 21:00:00,o3,48.8
Kuwait City,Sharq,2025-06-12 22:00:00,pm25,31.0
Kuwait City,Sharq,2025-06-12 22:00:00,o3,47.8
Kuwait City,Sharq,2025-06-12 23:00:00,pm25,44.0
Kuwait City,Sharq,2025-06-12 23:00:00,o3,65.9
Kuwait City,Sharq,2025-06-13 00:00:00,pm25,19.5
Kuwait City,Sharq,2025-06-13 00:00:00,o3,68.0
Kuwait City,Sharq,2025-06-13 01:00:00,pm25,54.2
Kuwait City,Sharq,2025-06-13 01:00:00,o3,92.4
Kuwait City,Sharq,2025-06-13 02:00:00,pm25,33.9
Kuwait City,Sharq,2025-06-13 02:00:00,o3,49.5
Kuwait City,Sharq,2025-06-13 03:00:00,pm25,17.4
Kuwait City,Sharq,2025-06-13 03:00:00,o3,99.7
Kuwait City,Sharq,2025-06-13 04:00:00,pm25,44.9
Kuwait City,Sharq,2025-06-13 04:00:00,o3,73.6
Kuwait City,Sharq,2025-06-13 05:00:00,pm25,53.7
Kuwait City,Sharq,2025-06-13 05:00:00,o3,35.3
Kuwait City,Sharq,2025-06-13 06:00:00,pm25,43.5
Kuwait City,Sharq,2025-06-13 06:00:00,o3,43.4
Kuwait City,Sharq,2025-06-13 07:00:00,pm25,14.3
Kuwait City,Sharq,2025-06-13 07:00:00,o3,64.6
Kuwait City,Sharq,2025-06-13 08:00:00,pm25,28.1
Kuwait City,Sharq,2025-06-13 08:00:00,o3,105.0
Kuwait City,Sharq,2025-06-13 09:00:00,pm25,24.8
Kuwait City,Sharq,2025-06-13 09:00:00,o3,94.3
Kuwait City,Sharq,2025-06-13 10:00:00,pm25,46.9
Kuwait City,Sharq,2025-06-13 10:00:00,o3,81.8
Kuwait City,Sharq,2025-06-13 11:00:00,pm25,55.9
Kuwait City,Sharq,2025-06-13 11:00:00,o3,59.7
Kuwait City,Sharq,2025-06-13 12:00:00,pm25,28.3
Kuwait City,Sharq,2025-06-13 12:00:00,o3,38.7
Kuwait City,Sharq,2025-06-13 13:00:00,pm25,22.3
Kuwait City,Sharq,2025-06-13 13:00:00,o3,99.8
Kuwait City,Sharq,2025-06-13 14:00:00,pm25,32.7
Kuwait City,Sharq,2025-06-13 14:00:00,o3,54.0
Kuwait City,Sharq,2025-06-13 15:00:00,pm25,19.2
Kuwait City,Sharq,2025-06-13 15:00:00,o3,66.2
Kuwait City,Sharq,2025-06-13 16:00:00,pm25,45.3
Kuwait City,Sharq,2025-06-13 16:00:00,o3,49.4
Kuwait City,Sharq,2025-06-13 17:00:00,pm25,47.4
Kuwait City,Sharq,2025-06-13 17:00:00,o3,78.5
Kuwait City,Sharq,2025-06-13 18:00:00,pm25,49.0
Kuwait City,Sharq,2025-06-13 18:00:00,o3,46.3
Kuwait City,Sharq,2025-06-13 19:00:00,pm25,40.8
Kuwait City,Sharq,2025-06-13 19:00:00,o3,38.1
Kuwait City,Sharq,2025-06-13 20:00:00,pm25,26.9
Kuwait City,Sharq,2025-06-13 20:00:00,o3,86.6
Kuwait City,Sharq,2025-06-13 21:00:00,pm25,40.8
Kuwait City,Sharq,2025-06-13 21:00:00,o3,41.0
Kuwait City,Sharq,2025-06-13 22:00:00,pm25,52.6
Kuwait City,Sharq,2025-06-13 22:00:00,o3,29.5
Kuwait City,Sharq,2025-06-13 23:00:00,pm25,39.0
Kuwait City,Sharq,2025-06-13 23:00:00,o3,108.6
Kuwait City,Sharq,2025-06-14 00:00:00,pm25,35.6
Kuwait City,Sharq,2025-06-14 00:00:00,o3,93.1
Kuwait City,Sharq,2025-06-14 01:00:00,pm25,38.9
Kuwait City,Sharq,2025-06-14 01:00:00,o3,91.6
Kuwait City,Sharq,2025-06-14 02:00:00,pm25,42.1
Kuwait City,Sharq,2025-06-14 02:00:00,o3,83.7
Kuwait City,Sharq,2025-06-14 03:00:00,pm25,19.8
Kuwait City,Sharq,2025-06-14 03:00:00,o3,88.1
Kuwait City,Sharq,2025-06-14 04:00:00,pm25,20.4
Kuwait City,Sharq,2025-06-14 04:00:00,o3,108.4
Kuwait City,Sharq,2025-06-14 05:00:00,pm25,19.8
Kuwait City,Sharq,2025-06-14 05:00:00,o3,45.1
Kuwait City,Sharq,2025-06-14 06:00:00,pm25,52.7
Kuwait City,Sharq,2025-06-14 06:00:00,o3,45.7
Kuwait City,Sharq,2025-06-14 07:00:00,pm25,26.8
Kuwait City,Sharq,2025-06-14 07:00:00,o3,85.7
Kuwait City,Sharq,2025-06-14 08:00:00,pm25,16.3
Kuwait City,Sharq,2025-06-14 08:00:00,o3,38.5
Kuwait City,Sharq,2025-06-14 09:00:00,pm25,33.3
Kuwait City,Sharq,2025-06-14 09:00:00,o3,45.7
Kuwait City,Sharq,2025-06-14 10:00:00,pm25,20.3
Kuwait City,Sharq,2025-06-14 10:00:00,o3,25.8
Kuwait City,Sharq,2025-06-14 11:00:00,pm25,27.3
Kuwait City,Sharq,2025-06-14 11:00:00,o3,52.1
Kuwait City,Sharq,2025-06-14 12:00:00,pm25,9.6
Kuwait City,Sharq,2025-06-14 12:00:00,o3,77.8
Kuwait City,Sharq,2025-06-14 13:00:00,pm25,40.6
Kuwait City,Sharq,2025-06-14 13:00:00,o3,31.0
Kuwait City,Sharq,2025-06-14 14:00:00,pm25,24.5
Kuwait City,Sharq,2025-06-14 14:00:00,o3,99.2
Kuwait City,Sharq,2025-06-14 15:00:00,pm25,38.3
Kuwait City,Sharq,2025-06-14 15:00:00,o3,60.0
Kuwait City,Sharq,2025-06-14 16:00:00,pm25,32.2
Kuwait City,Sharq,2025-06-14 16:00:00,o3,42.7
Kuwait City,Sharq,2025-06-14 17:00:00,pm25,50.2
Kuwait City,Sharq,2025-06-14 17:00:00,o3,102.7
Kuwait City,Sharq,2025-06-14 18:00:00,pm25,55.4
Kuwait City,Sharq,2025-06-14 18:00:00,o3,44.0
Kuwait City,Sharq,2025-06-14 19:00:00,pm25,24.2
Kuwait City,Sharq,2025-06-14 19:00:00,o3,38.7
Kuwait City,Sharq,2025-06-14 20:00:00,pm25,24.0
Kuwait City,Sharq,2025-06-14 20:00:00,o3,53.3
Kuwait City,Sharq,2025-06-14 21:00:00,pm25,40.9
Kuwait City,Sharq,2025-06-14 21:00:00,o3,41.1
Kuwait City,Sharq,2025-06-14 22:00:00,pm25,55.8
Kuwait City,Sharq,2025-06-14 22:00:00,o3,33.8
Kuwait City,Sharq,2025-06-14 23:00:00,pm25,8.4
Kuwait City,Sharq,2025-06-14 23:00:00,o3,97.7
Kuwait City,Sharq,2025-06-15 00:00:00,pm25,44.6
Kuwait City,Sharq,2025-06-15 00:00:00,o3,55.2
Kuwait City,Sharq,2025-06-15 01:00:00,pm25,39.0
Kuwait City,Sharq,2025-06-15 01:00:00,o3,44.0
Kuwait City,Sharq,2025-06-15 02:00:00,pm25,16.8
Kuwait City,Sharq,2025-06-15 02:00:00,o3,65.0
Kuwait City,Sharq,2025-06-15 03:00:00,pm25,26.4
Kuwait City,Sharq,2025-06-15 03:00:00,o3,77.3
Kuwait City,Sharq,2025-06-15 04:00:00,pm25,19.3
Kuwait City,Sharq,2025-06-15 04:00:00,o3,81.3
Kuwait City,Sharq,2025-06-15 05:00:00,pm25,47.9
Kuwait City,Sharq,2025-06-15 05:00:00,o3,39.2
Kuwait City,Sharq,2025-06-15 06:00:00,pm25,10.3
Kuwait City,Sharq,2025-06-15 06:00:00,o3,62.4
Kuwait City,Sharq,2025-06-15 07:00:00,pm25,48.2
Kuwait City,Sharq,2025-06-15 07:00:00,o3,80.3
Kuwait City,Sharq,2025-06-15 08:00:00,pm25,44.5
Kuwait City,Sharq,2025-06-15 08:00:00,o3,59.2
Kuwait City,Sharq,2025-06-15 09:00:00,pm25,20.2
Kuwait City,Sharq,2025-06-15 09:00:00,o3,70.2
Kuwait City,Sharq,2025-06-15 10:00:00,pm25,18.6
Kuwait City,Sharq,2025-06-15 10:00:00,o3,86.7
Kuwait City,Sharq,2025-06-15 11:00:00,pm25,18.2
Kuwait City,Sharq,2025-06-15 11:00:00,o3,49.8
Kuwait City,Sharq,2025-06-15 12:00:00,pm25,34.3
Kuwait City,Sharq,2025-06-15 12:00:00,o3,66.4
Kuwait City,Sharq,2025-06-15 13:00:00,pm25,39.2
Kuwait City,Sharq,2025-06-15 13:00:00,o3,62.2
Kuwait City,Sharq,2025-06-15 14:00:00,pm25,55.8
Kuwait City,Sharq,2025-06-15 14:00:00,o3,96.4
Kuwait City,Sharq,2025-06-15 15:00:00,pm25,53.7
Kuwait City,Sharq,2025-06-15 15:00:00,o3,78.5
Kuwait City,Sharq,2025-06-15 16:00:00,pm25,41.0
Kuwait City,Sharq,2025-06-15 16:00:00,o3,76.8
Kuwait City,Sharq,2025-06-15 17:00:00,pm25,30.6
Kuwait City,Sharq,2025-06-15 17:00:00,o3,52.4
Kuwait City,Sharq,2025-06-15 18:00:00,pm25,38.8
Kuwait City,Sharq,2025-06-15 18:00:00,o3,27.2
Kuwait City,Sharq,2025-06-15 19:00:00,pm25,8.4
Kuwait City,Sharq,2025-06-15 19:00:00,o3,97.4
Kuwait City,Sharq,2025-06-15 20:00:00,pm25,10.4
Kuwait City,Sharq,2025-06-15 20:00:00,o3,69.6
Kuwait City,Sharq,2025-06-15 21:00:00,pm25,40.0
Kuwait City,Sharq,2025-06-15 21:00:00,o3,41.8
Kuwait City,Sharq,2025-06-15 22:00:00,pm25,54.6
Kuwait City,Sharq,2025-06-15 22:00:00,o3,41.2
Kuwait City,Sharq,2025-06-15 23:00:00,pm25,54.0
Kuwait City,Sharq,2025-06-15 23:00:00,o3,89.9
Kuwait City,Sharq,2025-06-16 00:00:00,pm25,20.5
Kuwait City,Sharq,2025-06-16 00:00:00,o3,37.8
Kuwait City,Sharq,2025-06-16 01:00:00,pm25,24.4
Kuwait City,Sharq,2025-06-16 01:00:00,o3,58.8
Kuwait City,Sharq,2025-06-16 02:00:00,pm25,20.8
Kuwait City,Sharq,2025-06-16 02:00:00,o3,109.9
Kuwait City,Sharq,2025-06-16 03:00:00,pm25,19.9
Kuwait City,Sharq,2025-06-16 03:00:00,o3,95.6
Kuwait City,Sharq,2025-06-16 04:00:00,pm25,16.3
Kuwait City,Sharq,2025-06-16 04:00:00,o3,108.3
Kuwait City,Sharq,2025-06-16 05:00:00,pm25,19.7
Kuwait City,Sharq,2025-06-16 05:00:00,o3,60.8
Kuwait City,Sharq,2025-06-16 06:00:00,pm25,37.0
Kuwait City,Sharq,2025-06-16 06:00:00,o3,35.2
Kuwait City,Sharq,2025-06-16 07:00:00,pm25,50.5
Kuwait City,Sharq,2025-06-16 07:00:00,o3,48.3
Kuwait City,Sharq,2025-06-16 08:00:00,pm25,36.6
Kuwait City,Sharq,2025-06-16 08:00:00,o3,71.7
Kuwait City,Sharq,2025-06-16 09:00:00,pm25,39.3
Kuwait City,Sharq,2025-06-16 09:00:00,o3,29.7
Kuwait City,Sharq,2025-06-16 10:00:00,pm25,16.8
Kuwait City,Sharq,2025-06-16 10:00:00,o3,38.7
Kuwait City,Sharq,2025-06-16 11:00:00,pm25,23.7
Kuwait City,Sharq,2025-06-16 11:00:00,o3,37.3
Kuwait City,Sharq,2025-06-16 12:00:00,pm25,55.9
Kuwait City,Sharq,2025-06-16 12:00:00,o3,68.6
Kuwait City,Sharq,2025-06-16 13:00:00,pm25,40.4
Kuwait City,Sharq,2025-06-16 13:00:00,o3,55.4
Kuwait City,Sharq,2025-06-16 14:00:00,pm25,22.4
Kuwait City,Sharq,2025-06-16 14:00:00,o3,67.8
Kuwait City,Sharq,2025-06-16 15:00:00,pm25,23.3
Kuwait City,Sharq,2025-06-16 15:00:00,o3,54.2
Kuwait City,Sharq,2025-06-16 16:00:00,pm25,31.5
Kuwait City,Sharq,2025-06-16 16:00:00,o3,68.0
Kuwait City,Sharq,2025-06-16 17:00:00,pm25,59.2
Kuwait City,Sharq,2025-06-16 17:00:00,o3,44.0
Kuwait City,Sharq,2025-06-16 18:00:00,pm25,33.4
Kuwait City,Sharq,2025-06-16 18:00:00,o3,37.7
Kuwait City,Sharq,2025-06-16 19:00:00,pm25,26.2
Kuwait City,Sharq,2025-06-16 19:00:00,o3,86.0
Kuwait City,Sharq,2025-06-16 20:00:00,pm25,17.1
Kuwait City,Sharq,2025-06-16 20:00:00,o3,74.4
Kuwait City,Sharq,2025-06-16 21:00:00,pm25,29.7
Kuwait City,Sharq,2025-06-16 21:00:00,o3,29.4
Kuwait City,Sharq,2025-06-16 22:00:00,pm25,56.5
Kuwait City,Sharq,2025-06-16 22:00:00,o3,60.2
Kuwait City,Sharq,2025-06-16 23:00:00,pm25,48.8
Kuwait City,Sharq,2025-06-16 23:00:00,o3,60.4
Kuwait City,Sharq,2025-06-17 00:00:00,pm25,56.7
Kuwait City,Sharq,2025-06-17 00:00:00,o3,49.7
Kuwait City,Sharq,2025-06-17 01:00:00,pm25,29.4
Kuwait City,Sharq,2025-06-17 01:00:00,o3,89.5
Kuwait City,Sharq,2025-06-17 02:00:00,pm25,25.9
Kuwait City,Sharq,2025-06-17 02:00:00,o3,56.0
Kuwait City,Sharq,2025-06-17 03:00:00,pm25,59.7
Kuwait City,Sharq,2025-06-17 03:00:00,o3,72.2
Kuwait City,Sharq,2025-06-17 04:00:00,pm25,43.8
Kuwait City,Sharq,2025-06-17 04:00:00,o3,79.7
Kuwait City,Sharq,2025-06-17 05:00:00,pm25,51.1
Kuwait City,Sharq,2025-06-17 05:00:00,o3,98.3
Kuwait City,Sharq,2025-06-17 06:00:00,pm25,37.3
Kuwait City,Sharq,2025-06-17 06:00:00,o3,50.0
Kuwait City,Sharq,2025-06-17 07:00:00,pm25,9.2
Kuwait City,Sharq,2025-06-17 07:00:00,o3,77.2
Kuwait City,Sharq,2025-06-17 08:00:00,pm25,50.9
Kuwait City,Sharq,2025-06-17 08:00:00,o3,63.3
Kuwait City,Sharq,2025-06-17 09:00:00,pm25,16.6
Kuwait City,Sharq,2025-06-17 09:00:00,o3,49.5
Kuwait City,Sharq,2025-06-17 10:00:00,pm25,34.5
Kuwait City,Sharq,2025-06-17 10:00:00,o3,96.1
Kuwait City,Sharq,2025-06-17 11:00:00,pm25,16.9
Kuwait City,Sharq,2025-06-17 11:00:00,o3,77.0
Kuwait City,Sharq,2025-06-17 12:00:00,pm25,47.2
Kuwait City,Sharq,2025-06-17 12:00:00,o3,104.6
Kuwait City,Sharq,2025-06-17 13:00:00,pm25,14.1
Kuwait City,Sharq,2025-06-17 13:00:00,o3,103.7
Kuwait City,Sharq,2025-06-17 14:00:00,pm25,39.3
Kuwait City,Sharq,2025-06-17 14:00:00,o3,90.2
Kuwait City,Sharq,2025-06-17 15:00:00,pm25,10.8
Kuwait City,Sharq,2025-06-17 15:00:00,o3,68.0
Kuwait City,Sharq,2025-06-17 16:00:00,pm25,40.4
Kuwait City,Sharq,2025-06-17 16:00:00,o3,51.1
Kuwait City,Sharq,2025-06-17 17:00:00,pm25,30.4
Kuwait City,Sharq,2025-06-17 17:00:00,o3,72.1
Kuwait City,Sharq,2025-06-17 18:00:00,pm25,36.7
Kuwait City,Sharq,2025-06-17 18:00:00,o3,28.6
Kuwait City,Sharq,2025-06-17 19:00:00,pm25,30.9
Kuwait City,Sharq,2025-06-17 19:00:00,o3,43.2
Kuwait City,Sharq,2025-06-17 20:00:00,pm25,55.7
Kuwait City,Sharq,2025-06-17 20:00:00,o3,108.0
Kuwait City,Sharq,2025-06-17 21:00:00,pm25,23.6
Kuwait City,Sharq,2025-06-17 21:00:00,o3,39.9
Kuwait City,Sharq,2025-06-17 22:00:00,pm25,19.4
Kuwait City,Sharq,2025-06-17 22:00:00,o3,65.6
Kuwait City,Sharq,2025-06-17 23:00:00,pm25,53.5
Kuwait City,Sharq,2025-06-17 23:00:00,o3,67.5
Kuwait City,Sharq,2025-06-18 00:00:00,pm25,10.9
Kuwait City,Sharq,2025-06-18 00:00:00,o3,28.4
Kuwait City,Sharq,2025-06-18 01:00:00,pm25,19.8
Kuwait City,Sharq,2025-06-18 01:00:00,o3,96.6
Kuwait City,Sharq,2025-06-18 02:00:00,pm25,40.3
Kuwait City,Sharq,2025-06-18 02:00:00,o3,72.9
Kuwait City,Sharq,2025-06-18 03:00:00,pm25,24.6
Kuwait City,Sharq,2025-06-18 03:00:00,o3,104.0
Kuwait City,Sharq,2025-06-18 04:00:00,pm25,25.2
Kuwait City,Sharq,2025-06-18 04:00:00,o3,96.0
Kuwait City,Sharq,2025-06-18 05:00:00,pm25,54.6
Kuwait City,Sharq,2025-06-18 05:00:00,o3,66.1
Kuwait City,Sharq,2025-06-18 06:00:00,pm25,54.5
Kuwait City,Sharq,2025-06-18 06:00:00,o3,48.5
Kuwait City,Sharq,2025-06-18 07:00:00,pm25,42.2
Kuwait City,Sharq,2025-06-18 07:00:00,o3,32.5
Kuwait City,Sharq,2025-06-18 08:00:00,pm25,32.6
Kuwait City,Sharq,2025-06-18 08:00:00,o3,43.5
Kuwait City,Sharq,2025-06-18 09:00:00,pm25,11.3
Kuwait City,Sharq,2025-06-18 09:00:00,o3,25.3
Kuwait City,Sharq,2025-06-18 10:00:00,pm25,24.9
Kuwait City,Sharq,2025-06-18 10:00:00,o3,75.1
Kuwait City,Sharq,2025-06-18 11:00:00,pm25,31.7
Kuwait City,Sharq,2025-06-18 11:00:00,o3,50.7
Kuwait City,Sharq,2025-06-18 12:00:00,pm25,59.5
Kuwait City,Sharq,2025-06-18 12:00:00,o3,104.9
Kuwait City,Sharq,2025-06-18 13:00:00,pm25,14.5
Kuwait City,Sharq,2025-06-18 13:00:00,o3,60.3
Kuwait City,Sharq,2025-06-18 14:00:00,pm25,41.7
Kuwait City,Sharq,2025-06-18 14:00:00,o3,87.3
Kuwait City,Sharq,2025-06-18 15:00:00,pm25,27.1
Kuwait City,Sharq,2025-06-18 15:00:00,o3,88.4
Kuwait City,Sharq,2025-06-18 16:00:00,pm25,14.5
Kuwait City,Sharq,2025-06-18 16:00:00,o3,53.2
Kuwait City,Sharq,2025-06-18 17:00:00,pm25,45.3
Kuwait City,Sharq,2025-06-18 17:00:00,o3,78.2
Kuwait City,Sharq,2025-06-18 18:00:00,pm25,51.5
Kuwait City,Sharq,2025-06-18 18:00:00,o3,29.0
Kuwait City,Sharq,2025-06-18 19:00:00,pm25,17.1
Kuwait City,Sharq,2025-06-18 19:00:00,o3,29.1
Kuwait City,Sharq,2025-06-18 20:00:00,pm25,18.0
Kuwait City,Sharq,2025-06-18 20:00:00,o3,25.4
Kuwait City,Sharq,2025-06-18 21:00:00,pm25,34.2
Kuwait City,Sharq,2025-06-18 21:00:00,o3,69.9
Kuwait City,Sharq,2025-06-18 22:00:00,pm25,42.2
Kuwait City,Sharq,2025-06-18 22:00:00,o3,57.7
Kuwait City,Sharq,2025-06-18 23:00:00,pm25,8.2
Kuwait City,Sharq,2025-06-18 23:00:00,o3,82.3
Kuwait City,Sharq,2025-06-19 00:00:00,pm25,10.8
Kuwait City,Sharq,2025-06-19 00:00:00,o3,98.6
Kuwait City,Sharq,2025-06-19 01:00:00,pm25,9.2
Kuwait City,Sharq,2025-06-19 01:00:00,o3,70.1
Kuwait City,Sharq,2025-06-19 02:00:00,pm25,54.5
Kuwait City,Sharq,2025-06-19 02:00:00,o3,73.7
Kuwait City,Sharq,2025-06-19 03:00:00,pm25,39.6
Kuwait City,Sharq,2025-06-19 03:00:00,o3,82.9
Kuwait City,Sharq,2025-06-19 04:00:00,pm25,14.4
Kuwait City,Sharq,2025-06-19 04:00:00,o3,82.4
Kuwait City,Sharq,2025-06-19 05:00:00,pm25,53.8
Kuwait City,Sharq,2025-06-19 05:00:00,o3,107.8
Kuwait City,Sharq,2025-06-19 06:00:00,pm25,31.0
Kuwait City,Sharq,2025-06-19 06:00:00,o3,54.3
Kuwait City,Sharq,2025-06-19 07:00:00,pm25,47.2
Kuwait City,Sharq,2025-06-19 07:00:00,o3,71.1
Kuwait City,Sharq,2025-06-19 08:00:00,pm25,21.4
Kuwait City,Sharq,2025-06-19 08:00:00,o3,39.6
Kuwait City,Sharq,2025-06-19 09:00:00,pm25,16.9
Kuwait City,Sharq,2025-06-19 09:00:00,o3,64.0
Kuwait City,Sharq,2025-06-19 10:00:00,pm25,16.8
Kuwait City,Sharq,2025-06-19 10:00:00,o3,26.7
Kuwait City,Sharq,2025-06-19 11:00:00,pm25,10.7
Kuwait City,Sharq,2025-06-19 11:00:00,o3,104.0
Kuwait City,Sharq,2025-06-19 12:00:00,pm25,11.8
Kuwait City,Sharq,2025-06-19 12:00:00,o3,31.2
Kuwait City,Sharq,2025-06-19 13:00:00,pm25,31.5
Kuwait City,Sharq,2025-06-19 13:00:00,o3,45.8
Kuwait City,Sharq,2025-06-19 14:00:00,pm25,58.1
Kuwait City,Sharq,2025-06-19 14:00:00,o3,102.4
Kuwait City,Sharq,2025-06-19 15:00:00,pm25,29.0
Kuwait City,Sharq,2025-06-19 15:00:00,o3,63.1
Kuwait City,Sharq,2025-06-19 16:00:00,pm25,27.5
Kuwait City,Sharq,2025-06-19 16:00:00,o3,28.2
Kuwait City,Sharq,2025-06-19 17:00:00,pm25,23.2
Kuwait City,Sharq,2025-06-19 17:00:00,o3,35.4
Kuwait City,Sharq,2025-06-19 18:00:00,pm25,13.3
Kuwait City,Sharq,2025-06-19 18:00:00,o3,72.7
Kuwait City,Sharq,2025-06-19 19:00:00,pm25,13.1
Kuwait City,Sharq,2025-06-19 19:00:00,o3,33.7
Kuwait City,Sharq,2025-06-19 20:00:00,pm25,33.0
Kuwait City,Sharq,2025-06-19 20:00:00,o3,62.6
Kuwait City,Sharq,2025-06-19 21:00:00,pm25,15.2
Kuwait City,Sharq,2025-06-19 21:00:00,o3,25.4
Kuwait City,Sharq,2025-06-19 22:00:00,pm25,18.0
Kuwait City,Sharq,2025-06-19 22:00:00,o3,45.1
Kuwait City,Sharq,2025-06-19 23:00:00,pm25,49.6
Kuwait City,Sharq,2025-06-19 23:00:00,o3,102.8
Kuwait City,Sharq,2025-06-20 00:00:00,pm25,29.1
Kuwait City,Sharq,2025-06-20 00:00:00,o3,59.4
Kuwait City,Sharq,2025-06-20 01:00:00,pm25,45.0
Kuwait City,Sharq,2025-06-20 01:00:00,o3,78.3
Kuwait City,Sharq,2025-06-20 02:00:00,pm25,17.6
Kuwait City,Sharq,2025-06-20 02:00:00,o3,34.2
Kuwait City,Sharq,2025-06-20 03:00:00,pm25,30.8
Kuwait City,Sharq,2025-06-20 03:00:00,o3,73.0
Kuwait City,Sharq,2025-06-20 04:00:00,pm25,15.2
Kuwait City,Sharq,2025-06-20 04:00:00,o3,49.9
Kuwait City,Sharq,2025-06-20 05:00:00,pm25,23.9
Kuwait City,Sharq,2025-06-20 05:00:00,o3,47.2
Kuwait City,Sharq,2025-06-20 06:00:00,pm25,32.0
Kuwait City,Sharq,2025-06-20 06:00:00,o3,80.5
Kuwait City,Sharq,2025-06-20 07:00:00,pm25,34.5
Kuwait City,Sharq,2025-06-20 07:00:00,o3,42.1
Kuwait City,Sharq,2025-06-20 08:00:00,pm25,13.4
Kuwait City,Sharq,2025-06-20 08:00:00,o3,94.9
Kuwait City,Sharq,2025-06-20 09:00:00,pm25,32.9
Kuwait City,Sharq,2025-06-20 09:00:00,o3,30.3
Kuwait City,Sharq,2025-06-20 10:00:00,pm25,21.4
Kuwait City,Sharq,2025-06-20 10:00:00,o3,93.3
Kuwait City,Sharq,2025-06-20 11:00:00,pm25,47.1
Kuwait City,Sharq,2025-06-20 11:00:00,o3,99.4
Kuwait City,Sharq,2025-06-20 12:00:00,pm25,39.3
Kuwait City,Sharq,2025-06-20 12:00:00,o3,60.9
Kuwait City,Sharq,2025-06-20 13:00:00,pm25,30.2
Kuwait City,Sharq,2025-06-20 13:00:00,o3,41.5
Kuwait City,Sharq,2025-06-20 14:00:00,pm25,41.8
Kuwait City,Sharq,2025-06-20 14:00:00,o3,74.7
Kuwait City,Sharq,2025-06-20 15:00:00,pm25,16.1
Kuwait City,Sharq,2025-06-20 15:00:00,o3,100.3
Kuwait City,Sharq,2025-06-20 16:00:00,pm25,27.2
Kuwait City,Sharq,2025-06-20 16:00:00,o3,29.2
Kuwait City,Sharq,2025-06-20 17:00:00,pm25,25.0
Kuwait City,Sharq,2025-06-20 17:00:00,o3,98.9
Kuwait City,Sharq,2025-06-20 18:00:00,pm25,55.7
Kuwait City,Sharq,2025-06-20 18:00:00,o3,66.7
Kuwait City,Sharq,2025-06-20 19:00:00,pm25,57.7
Kuwait City,Sharq,2025-06-20 19:00:00,o3,99.4
Kuwait City,Sharq,2025-06-20 20:00:00,pm25,50.9
Kuwait City,Sharq,2025-06-20 20:00:00,o3,98.1
Kuwait City,Sharq,2025-06-20 21:00:00,pm25,27.9
Kuwait City,Sharq,2025-06-20 21:00:00,o3,89.3
Kuwait City,Sharq,2025-06-20 22:00:00,pm25,38.0
Kuwait City,Sharq,2025-06-20 22:00:00,o3,86.2
Kuwait City,Sharq,2025-06-20 23:00:00,pm25,17.2
Kuwait City,Sharq,2025-06-20 23:00:00,o3,87.2
Kuwait City,Sharq,2025-06-21 00:00:00,pm25,57.8
Kuwait City,Sharq,2025-06-21 00:00:00,o3,50.7
Kuwait City,Sharq,2025-06-21 01:00:00,pm25,59.3
Kuwait City,Sharq,2025-06-21 01:00:00,o3,57.2
